,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
1115,"Compañía Española de Petróleos, S.A. - Palos de la Frontera (Huelva)",ES615,-1,POINT (-6.89246 37.22406),Refineries,Refineries,5000,5000,100,refineries-light-liquid-fuel,97457505.5,0,325364713.00000006,0,0,0,40337634,0,0,0,0,1505748,0,Refineries,464745500.50000006,79900
1116,"Repsol Petróleo, S.A. - A Coruña (A Coruña)",ES111,-1,POINT (-8.440264 43.352184),Refineries,Refineries,6000,6000,100,refineries-light-liquid-fuel,116949006.60000001,0,390437655.6000001,0,0,0,48405160.8,0,0,0,0,1806897.6,0,Refineries,557694600.6000001,95880.00000000001
1117,"Repsol Petróleo, S.A. - Cartagena (Murcia)",ES620,-1,POINT (-0.916676 37.577761),Refineries,Refineries,11000,11000,100,refineries-light-liquid-fuel,214406512.10000002,0,715802368.6,0,0,0,88742794.79999998,0,0,0,0,3312645.6,0,Refineries,1022440101.1,175780
1118,"Petróleos del Norte, SA - Muskiz (Vizcaya)",ES213,19,POINT (-3.113108 43.325253),Refineries,Refineries,11000,11000,100,refineries-light-liquid-fuel,214406512.10000002,0,715802368.6,0,0,0,88742794.79999998,0,0,0,0,3312645.6,0,Refineries,1022440101.1,175780
1119,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,Refineries,10300,10300,100,refineries-light-liquid-fuel,200762461.33,0,670251308.7800001,0,0,0,83095526.03999999,0,0,0,0,3101840.8800000004,0,Refineries,957375731.0300001,164594.00000000003
1120,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,cracker,400,400,100,chemical-olefins,11275970.892919999,0,8964760.354400001,0,0,0,0,850080.4332799998,6098951.906839999,0,3407303.014879999,0,0,Chemical,30606275.458319996,9208.855999999998
1121,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,cracker,206.0606061,206.0606061,100,chemical-olefins,5808833.491402633,0,4618209.880422287,0,0,0,0,437920.22328856844,3141884.3162455023,0,1755277.311031325,0,0,Chemical,15766869.178512434,4743.956122119052
1122,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,cracker,606.0606061,606.0606061,100,chemical-olefins,17084804.38432263,0,13582970.234822288,0,0,0,0,1288000.656568568,9240836.223085502,0,5162580.3259113245,0,0,Chemical,46373144.63683243,13952.812122119049
1123,SARA Société Anonyme de la Raffinerie des Antilles - Le Lamentin Cedex 02,FRY20,-1,POINT (-61.032314 14.611118),Refineries,Refineries,900,900,100,refineries-light-liquid-fuel,17542350.99,0,58565648.34,0,0,0,7260774.12,0,0,0,0,271034.64,0,Refineries,83654190.09,14382.000000000002
1124,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,Refineries,11800,11800,100,refineries-light-liquid-fuel,229999712.98000002,0,767860722.68,0,0,0,95196816.24,0,0,0,0,3553565.2800000003,0,Refineries,1096799381.1799998,188564.00000000003
1125,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,cracker,425,425,100,chemical-olefins,11980719.0737275,0,9525057.876550002,0,0,0,0,903210.4603599997,6480136.401017499,0,3620259.4533099993,0,0,Chemical,32519167.674464993,9784.409499999998
1126,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,cracker,218.9393939,218.9393939,100,chemical-olefins,6171885.582324866,0,4906847.9961277135,0,0,0,0,465290.23707143136,3338252.0847719964,0,1864982.1422786743,0,0,Chemical,16752298.495952563,5040.453377880945
1127,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,cracker,643.9393939,643.9393939,100,chemical-olefins,18152604.656052366,0,14431905.872677715,0,0,0,0,1368500.6974314312,9818388.485789496,0,5485241.595588674,0,0,Chemical,49271466.17041756,14824.862877880943
1128,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,Refineries,5500,5500,100,refineries-light-liquid-fuel,107203256.05000001,0,357901184.3,0,0,0,44371397.39999999,0,0,0,0,1656322.8,0,Refineries,511220050.55,87890
1129,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,cracker,250,250,100,chemical-olefins,7047481.808075,0,5602975.221500001,0,0,0,0,531300.2707999999,3811844.9417749993,0,2129564.3843,0,0,Chemical,19128922.161450002,5755.534999999998
1130,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,cracker,128.7878788,128.7878788,100,chemical-olefins,3630520.931774271,0,2886381.1749837804,0,0,0,0,273700.1395287902,1963677.6974628468,0,1097048.3192880997,0,0,Chemical,9854293.235613825,2964.972576036631
1131,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,cracker,378.7878788,378.7878788,100,chemical-olefins,10678002.739849271,0,8489356.39648378,0,0,0,0,805000.4103287901,5775522.639237846,0,3226612.7035880997,0,0,Chemical,28983215.397063825,8720.507576036629
1132,TOTAL RAFFINAGE FRANCE - Donges,FRG01,-1,POINT (-2.066351 47.316145),Refineries,Refineries,11000,11000,100,refineries-light-liquid-fuel,214406512.10000002,0,715802368.6,0,0,0,88742794.79999998,0,0,0,0,3312645.6,0,Refineries,1022440101.1,175780
1133,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,Refineries,10400,10400,100,refineries-light-liquid-fuel,202711611.44,0,676758603.0400001,0,0,0,83902278.72,0,0,0,0,3131955.84,0,Refineries,966670641.0400001,166192
1134,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,cracker,740,740,100,chemical-olefins,20860546.151901998,0,16584806.65564,0,0,0,0,1572648.8015679994,11283061.027654,0,6303510.577527999,0,0,Chemical,56621609.597891994,17036.383599999994
1135,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,cracker,381.2121212,381.2121212,100,chemical-olefins,10746341.956698727,0,8543688.27687622,0,0,0,0,810152.4129032096,5812485.983758152,0,3247263.0246838992,0,0,Chemical,29168707.973744173,8776.318823963366
1136,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,cracker,1121.212121,1121.212121,100,chemical-olefins,31606888.10296274,0,25128494.92803384,0,0,0,0,2382801.2140461686,17095547.008362677,0,9550773.600508247,0,0,Chemical,85790317.55633302,25812.70241935893
1137,ESSO RAFFINAGE - FOS SUR MER Cedex,FRL04,1,POINT (4.92318 43.450642),Refineries,Refineries,6700,6700,100,refineries-light-liquid-fuel,130593057.37,0,435988715.42,0,0,0,54052429.559999995,0,0,0,0,2017702.32,0,Refineries,622758970.67,107066
1138,TOTAL RAFFINAGE FRANCE - Chateauneuf les Martigues,FRL04,1,POINT (5.101975 43.39897),Refineries,Refineries,7500,7500,100,refineries-light-liquid-fuel,146186258.25,0,488047069.50000006,0,0,0,60506450.99999999,0,0,0,0,2258622.0000000005,0,Refineries,697118250.75,119850.00000000001
1139,TOTAL RAFFINAGE FRANCE - Mormant,FR102,-1,POINT (2.946332 48.589368),Refineries,Refineries,5100,5100,100,refineries-light-liquid-fuel,99406655.61,0,331872007.26000005,0,0,0,41144386.67999999,0,0,0,0,1535862.9600000002,0,Refineries,474040410.51000005,81498
1140,ΕΛΛΗΝΙΚΑ ΠΕΤΡΕΛΑΙΑ ΑΕ - ΑΣΠΡΟΠΥΡΓΟΣ,EL306,3,POINT (23.584289 38.043183),Refineries,Refineries,7300,7300,100,refineries-light-liquid-fuel,142287958.03,0,475032480.9800001,0,0,0,58892945.64,0,0,0,0,2198392.08,0,Refineries,678528430.7300001,116654.00000000001
1141,ΕΛΛΗΝΙΚΑ ΠΕΤΡΕΛΑΙΑ ΑΕ - ΘΕΣΣΑΛΟΝΙΚΗ,EL522,-1,POINT (22.918568 40.65354),Refineries,Refineries,3300,3300,100,refineries-light-liquid-fuel,64321953.63,0,214740710.58,0,0,0,26622838.44,0,0,0,0,993793.68,0,Refineries,306732030.33000004,52734
1142,ΜΟΤΟΡ ΟΙΛ - Δ. ΚΟΡΙΝΘΟΥ - ΑΓ. ΘΕΟΔΩΡΟΙ,EL652,-1,POINT (23.143331 37.928245),Refineries,Refineries,5500,5500,100,refineries-light-liquid-fuel,107203256.05000001,0,357901184.3,0,0,0,44371397.39999999,0,0,0,0,1656322.8,0,Refineries,511220050.55,87890
1143,ΕΛΛΗΝΙΚΑ ΠΕΤΡΕΛΑΙΑ ΑΕ - ΕΛΕΥΣΙΝΑ,EL306,3,POINT (23.55924 38.049975),Refineries,Refineries,5000,5000,100,refineries-light-liquid-fuel,97457505.5,0,325364713.00000006,0,0,0,40337634,0,0,0,0,1505748,0,Refineries,464745500.50000006,79900
1144,INA d.d. - Kostrena,HR031,-1,POINT (14.533801 45.285782),Refineries,Refineries,4500,4500,100,refineries-light-liquid-fuel,87711754.95,0,292828241.7,0,0,0,36303870.599999994,0,0,0,0,1355173.2000000002,0,Refineries,418270950.45,71910.00000000001
1145,INA d.d. - Sisak,HR028,-1,POINT (16.382986 45.465379),Refineries,Refineries,2200,2200,100,refineries-light-liquid-fuel,42881302.42,0,143160473.72,0,0,0,17748558.959999997,0,0,0,0,662529.12,0,Refineries,204488020.22,35156.00000000001
1146,Irving Oil Whitegate Refinery Limited - Midleton,IE053,-1,POINT (-8.240862 51.820633),Refineries,Refineries,3600,3600,100,refineries-light-liquid-fuel,70169403.96,0,234262593.36,0,0,0,29043096.48,0,0,0,0,1084138.56,0,Refineries,334616760.36,57528.00000000001
1147,ENI S.P.A. - SANNAZZARO DE' BURGONDI,ITC48,-1,POINT (8.897478 45.102156),Refineries,Refineries,11200,11200,100,refineries-light-liquid-fuel,218304812.32,0,728816957.12,0,0,0,90356300.16,0,0,0,0,3372875.52,0,Refineries,1041029921.12,178976
1148,Api raffineria di ancona S.p.A. - FALCONARA MARITTIMA,ITI32,-1,POINT (13.38039 43.638522),Refineries,Refineries,4200,4200,100,refineries-light-liquid-fuel,81864304.62,0,273306358.92,0,0,0,33883612.56,0,0,0,0,1264828.32,0,Refineries,390386220.42,67116
1149,Sonatrach Raffineria Italiana S.r.l. - AUGUSTA - SR,ITG19,15,POINT (15.168784 37.217522),Refineries,Refineries,9900,9900,100,refineries-light-liquid-fuel,192965860.89000002,0,644222131.7400001,0,0,0,79868515.32,0,0,0,0,2981381.04,0,Refineries,920196090.99,158202
1150,ENI S.P.A. - Stagno,ITI16,-1,POINT (10.343584 43.582722),Refineries,Refineries,5300,5300,100,refineries-light-liquid-fuel,103304955.83000001,0,344886595.78000003,0,0,0,42757892.04,0,0,0,0,1596092.8800000001,0,Refineries,492630230.53000003,84694
1151,S.A.R.P.O.M S.R.L. - TRECATE,ITC15,-1,POINT (8.787636 45.440189),Refineries,Refineries,2700,2700,100,refineries-light-liquid-fuel,52627052.970000006,0,175696945.02,0,0,0,21782322.36,0,0,0,0,813103.92,0,Refineries,250962570.27,43146
1152,ENI S.P.A. - TARANTO,ITF43,-1,POINT (17.19229 40.48961),Refineries,Refineries,6000,6000,100,refineries-light-liquid-fuel,116949006.60000001,0,390437655.6000001,0,0,0,48405160.8,0,0,0,0,1806897.6,0,Refineries,557694600.6000001,95880.00000000001
1153,Raffineria di Milazzo S.C.p.A. - MILAZZO,ITG13,-1,POINT (15.258268 38.207046),Refineries,Refineries,12100,12100,100,refineries-light-liquid-fuel,235847163.31,0,787382605.4600002,0,0,0,97617074.28,0,0,0,0,3643910.16,0,Refineries,1124684111.2100003,193358
1154,Raffineria di Gela S.P.A. - GELA,ITG15,-1,POINT (14.265812 37.058578),Refineries,Refineries,5300,5300,100,refineries-light-liquid-fuel,103304955.83000001,0,344886595.78000003,0,0,0,42757892.04,0,0,0,0,1596092.8800000001,0,Refineries,492630230.53000003,84694
1155,ISAB S.r.l. - PRIOLO GARGALLO - SR,ITG19,15,POINT (15.183022 37.179123),Refineries,Refineries,16000,16000,100,refineries-light-liquid-fuel,311864017.6,0,1041167081.6,0,0,0,129080428.8,0,0,0,0,4818393.600000001,0,Refineries,1487185601.6,255680
1156,Sarlux Srl - Sarroch (Cagliari),ITG2F,-1,POINT (9.011781 39.080932),Refineries,Refineries,15000,15000,100,refineries-light-liquid-fuel,292372516.5,0,976094139.0000001,0,0,0,121012901.99999999,0,0,0,0,4517244.000000001,0,Refineries,1394236501.5,239700.00000000003
1157,Alma Petroli Spa - RAVENNA,ITH57,-1,POINT (12.256744 44.480414),Refineries,Refineries,500,500,100,refineries-light-liquid-fuel,9745750.55,0,32536471.3,0,0,0,4033763.4,0,0,0,0,150574.80000000002,0,Refineries,46474550.05,7990
1158,IPLOM S.p.A. - Busalla (Genova),ITC33,-1,POINT (8.949518 44.572246),Refineries,Refineries,2000,2000,100,refineries-light-liquid-fuel,38983002.2,0,130145885.2,0,0,0,16135053.6,0,0,0,0,602299.2000000001,0,Refineries,185898200.2,31960
1159,AB ORLEN Lietuva - Juodeikiai  Mazeikiu r.,LT028,-1,POINT (22.176265 56.381411),Refineries,Refineries,9500,9500,100,refineries-light-liquid-fuel,185169260.45,0,618192954.7,0,0,0,76641504.6,0,0,0,0,2860921.2,0,Refineries,883016450.9500002,151810
1160,Zeeland Refinery N.V. - NIEUWDORP ZLD,NL342,-1,POINT (3.727126 51.449238),Refineries,Refineries,8300,8300,100,refineries-light-liquid-fuel,161779459.13,0,540105423.58,0,0,0,66960472.44,0,0,0,0,2499541.68,0,Refineries,771477530.83,132634
1161,VPR Energy B.V. - EUROPOORT-ROTTERDAM,NL33C,16,POINT (4.222548 51.909465),Refineries,Refineries,4300,4300,100,refineries-light-liquid-fuel,83813454.73,0,279813653.18,0,0,0,34690365.24,0,0,0,0,1294943.2800000003,0,Refineries,399681130.43,68714
1162,Esso Nederland B.V. - BOTLEK-ROTTERDAM,NL33C,16,POINT (4.300967 51.870131),Refineries,Refineries,9600,9600,100,refineries-light-liquid-fuel,187118410.56000003,0,624700248.96,0,0,0,77448257.27999999,0,0,0,0,2891036.16,0,Refineries,892311360.96,153408.00000000003
1163,Gunvor Petroleum Rotterdam B.V. - EUROPOORT-ROTTERDAM,NL33C,16,POINT (4.168011 51.932292),Refineries,Refineries,4200,4200,100,refineries-light-liquid-fuel,81864304.62,0,273306358.92,0,0,0,33883612.56,0,0,0,0,1264828.32,0,Refineries,390386220.42,67116
1164,BP Raffinaderij Rotterdam B.V. - EUROPOORT-ROTTERDAM,NL33C,16,POINT (4.101944 51.953722),Refineries,Refineries,17900,17900,100,refineries-light-liquid-fuel,348897869.69,0,1164805672.5400002,0,0,0,144408729.72,0,0,0,0,5390577.84,0,Refineries,1663788891.7900002,286042.00000000006
1165,SHELL Nederland Raffinaderij B.V. - HOOGVLIET-ROTTERDAM,NL33C,16,POINT (4.346672 51.876034),Refineries,Refineries,20200,20200,100,refineries-light-liquid-fuel,393728322.22,0,1314473440.5200002,0,0,0,162964041.36,0,0,0,0,6083221.92,0,Refineries,1877571822.0200005,322796.00000000006
1166,GRUPA LOTOS S.A. - Gdańsk,PL633,-1,POINT (18.724262 54.344923),Refineries,Refineries,6000,6000,100,refineries-light-liquid-fuel,116949006.60000001,0,390437655.6000001,0,0,0,48405160.8,0,0,0,0,1806897.6,0,Refineries,557694600.6000001,95880.00000000001
1167,Polski Koncern Naftowy ORLEN S.A. - Płock,PL923,-1,POINT (19.651202 52.58569),Refineries,Refineries,18700,18700,100,refineries-light-liquid-fuel,364491070.57000005,0,1216864026.6200001,0,0,0,150862751.16,0,0,0,0,5631497.52,0,Refineries,1738148171.8700001,298826
1168,ORLEN POŁUDNIE S.A. - JEDLICZE,PL821,-1,POINT (21.65592 49.711369),Refineries,Refineries,200,200,100,refineries-light-liquid-fuel,3898300.22,0,13014588.520000001,0,0,0,1613505.3599999999,0,0,0,0,60229.920000000006,0,Refineries,18589820.020000003,3196
1169,ORLEN POŁUDNIE S.A. - Trzebinia,PL21A,-1,POINT (19.445533 50.162609),Refineries,Refineries,400,400,100,refineries-light-liquid-fuel,7796600.44,0,26029177.040000003,0,0,0,3227010.7199999997,0,0,0,0,120459.84000000001,0,Refineries,37179640.04000001,6392
1170,Petróleos de Portugal - Petrogal S.A - Sines,PT181,-1,POINT (-8.800251 37.963914),Refineries,Refineries,10600,10600,100,refineries-light-liquid-fuel,206609911.66000003,0,689773191.5600001,0,0,0,85515784.08,0,0,0,0,3192185.7600000002,0,Refineries,985260461.0600001,169388
1171,Petróleos de Portugal - Petrogal S.A - Sines,PT181,-1,POINT (-8.800251 37.963914),Refineries,cracker,410,410,100,chemical-olefins,11557870.165243,0,9188879.363260001,0,0,0,0,871332.4441119997,6251425.704510999,0,3492485.5902519994,0,0,Chemical,31371432.344777998,9439.077399999996
1172,Petróleos de Portugal - Petrogal S.A - Sines,PT181,-1,POINT (-8.800251 37.963914),Refineries,cracker,211.2121212,211.2121212,100,chemical-olefins,5954054.327207727,0,4733665.12625622,0,0,0,0,448868.2287592096,3220431.423351153,0,1799159.2433598996,0,0,Chemical,16161040.903958172,4862.555023963367
1173,Petróleos de Portugal - Petrogal S.A - Sines,PT181,-1,POINT (-8.800251 37.963914),Refineries,cracker,621.2121212,621.2121212,100,chemical-olefins,17511924.492450725,0,13922544.48951622,0,0,0,0,1320200.6728712092,9471857.127862152,0,5291644.833611898,0,0,Chemical,47532473.24873616,14301.632423963361
1174,S.C. PETROTEL-LUKOIL S.A. - Ploiesti,RO316,-1,POINT (26.073733 44.942461),Refineries,Refineries,2400,2400,100,refineries-light-liquid-fuel,46779602.64000001,0,156175062.24,0,0,0,19362064.319999997,0,0,0,0,722759.04,0,Refineries,223077840.24,38352.00000000001
1175,S.C. ROMPETROL RAFINARE S.A. - Navodari,RO223,-1,POINT (28.654985 44.345956),Refineries,Refineries,5300,5300,100,refineries-light-liquid-fuel,103304955.83000001,0,344886595.78000003,0,0,0,42757892.04,0,0,0,0,1596092.8800000001,0,Refineries,492630230.53000003,84694
1176,S.C. ROMPETROL RAFINARE S.A. - Ploiesti,RO316,-1,POINT (26.024294 44.962535),Refineries,Refineries,400,400,100,refineries-light-liquid-fuel,7796600.44,0,26029177.040000003,0,0,0,3227010.7199999997,0,0,0,0,120459.84000000001,0,Refineries,37179640.04000001,6392
1177,Nynas AB - NYNÄSHAMN,SE110,-1,POINT (17.96131 58.918704),Refineries,Refineries,1500,1500,100,refineries-light-liquid-fuel,29237251.650000002,0,97609413.90000002,0,0,0,12101290.2,0,0,0,0,451724.4,0,Refineries,139423650.15000004,23970.000000000004
1178,Nynas AB - GÖTEBORG,SE232,-1,POINT (11.896796 57.699198),Refineries,Refineries,700,700,100,refineries-light-liquid-fuel,13644050.77,0,45551059.82,0,0,0,5647268.76,0,0,0,0,210804.72,0,Refineries,65064370.07,11186
1179,Preem AB - GÖTEBORG,SE232,-1,POINT (11.832287 57.708894),Refineries,Refineries,5300,5300,100,refineries-light-liquid-fuel,103304955.83000001,0,344886595.78000003,0,0,0,42757892.04,0,0,0,0,1596092.8800000001,0,Refineries,492630230.53000003,84694
1180,St1 Refinery AB - GÖTEBORG,SE232,-1,POINT (11.878487 57.703368),Refineries,Refineries,4000,4000,100,refineries-light-liquid-fuel,77966004.4,0,260291770.4,0,0,0,32270107.2,0,0,0,0,1204598.4000000001,0,Refineries,371796400.4,63920
1181,Preem AB - LYSEKIL,SE232,-1,POINT (11.417241 58.348428),Refineries,Refineries,10500,10500,100,refineries-light-liquid-fuel,204660761.54999998,0,683265897.3000001,0,0,0,84709031.39999999,0,0,0,0,3162070.8,0,Refineries,975965551.05,167790.00000000003
1182,"SLOVNAFT, a.s. - Bratislava",SK010,-1,POINT (17.176601 48.128198),Refineries,Refineries,5800,5800,100,refineries-light-liquid-fuel,113050706.38000001,0,377423067.08,0,0,0,46791655.44,0,0,0,0,1746667.68,0,Refineries,539104780.5799999,92684.00000000001
1183,MOL Nyrt. Dunai Finomító - Százhalombatta,HU120,-1,POINT (18.89106 47.29801),Refineries,Refineries,8100,8100,100,refineries-light-liquid-fuel,157881158.91,0,527090835.06000006,0,0,0,65346967.08,0,0,0,0,2439311.7600000002,0,Refineries,752887710.8100001,129438.00000000001
1184,voestalpine Stahl Donawitz GmbH - Leoben,AT223,-1,POINT (15.059736 47.37979),Steel,Primary production,1570,1281.095112,100,steel-primary,2872330.5396640804,0,0,0,514782.44885496,0,0,7301736.10583076,0,0,0,4773565.3625299195,0,Steel,15627675.726327721,165261.269448
1185,voestalpine BÖHLER Edelstahl GmbH & Co KG - Kapfenberg,AT223,-1,POINT (15.28286 47.44513),Steel,Secondary production,180,150.816568,100,steel-secondary,226051.41294679997,0,0,0,44616.06531144,0,0,0,0,0,0,28517.904843120003,0,Steel,305218.04582136,6032.662719999999
1186,Stahl- und Walzwerk Marienhütte Gesellschaft m.b.H. - Graz,AT221,-1,POINT (15.418704 47.06555),Steel,Secondary production,365,305.8224852,100,steel-secondary,458382.03194202005,0,0,0,90471.465796716,0,0,0,0,0,0,57827.973726468015,0,Steel,618914.3708732042,12232.899408000001
1187,voestalpine Stahl GmbH - Linz,AT312,-1,POINT (14.319792 48.278607),Steel,Primary production,6000,4895.904888,100,steel-primary,10977059.390335921,0,0,0,1967321.46114504,0,0,27904723.979169242,0,0,0,18242924.957470078,0,Steel,59723601.51867229,631571.7305520001
1188,Breitenfeld Edelstahl AG - Mitterdorf,AT223,-1,POINT (15.502833 47.534501),Steel,Secondary production,300,251.3609467,100,steel-secondary,376752.354961295,0,0,0,74360.108862261,0,0,0,0,0,0,47529.84141150301,0,Steel,508696.743103059,10054.437868
1189,Aperam Stainless Belgium - Châtelet,BE32B,-1,POINT (4.52572 50.411564),Steel,Secondary production,1000,791.1764706,100,steel-secondary,1185854.85295881,0,0,0,234053.735297598,0,0,0,0,0,0,149603.558825754,0,Steel,1601159.205906162,31647.058824000003
1190,Industeel Belgium - Charleroi,BE32B,-1,POINT (4.418367 50.408068),Steel,Secondary production,850,672.5,100,steel-secondary,1007976.625,0,0,0,198945.675,0,0,0,0,0,0,127163.02500000002,0,Steel,1360985.3250000002,26900.000000000004
1191,ArcelorMittal Belgium - Gent,BE234,-1,POINT (3.822033 51.18241),Steel,Primary production,5500,5300,100,steel-primary,11883077.000000002,0,0,0,2129699,0,0,30207906.5,0,0,0,19748647.999999996,0,Steel,64653030.5,683700
1192,THY MARCINELLE - Charleroi,BE32B,-1,POINT (4.434208 50.409526),Steel,Secondary production,350,276.9117647,100,steel-secondary,415049.198520595,0,0,0,81918.807351201,0,0,0,0,0,0,52361.245587123005,0,Steel,560405.722046919,11076.470588
1193,Aperam Stainless Belgium - Genk,BE224,-1,POINT (5.506387 50.939138),Steel,Secondary production,1200,949.4117647,100,steel-secondary,1423025.8235205952,0,0,0,280864.482351201,0,0,0,0,0,0,179524.27058712306,0,Steel,1921391.0470469194,37976.470588000004
1194,Stomana Industry AD - Pernik,BG414,-1,POINT (23.093528 42.598274),Steel,Secondary production,1000,666,100,steel-secondary,998234.1,0,0,0,197022.77999999997,0,0,0,0,0,0,125933.94000000002,0,Steel,1347830.8199999998,26640
1195,"TŘINECKÉ ŽELEZÁRNY, a. s. - Třinec - Staré Město",CZ080,-1,POINT (18.64724 49.68814),Steel,Primary production,2400,1877.6,100,steel-primary,4209748.184,0,0,0,754476.008,0,0,10701578.348,0,0,0,6996238.015999999,0,Steel,22904250.955999997,242210.4
1196,"Liberty Ostrava a.s. - Ostrava, Kunčice",CZ080,-1,POINT (18.303115 49.79635),Steel,Secondary production,120,108.8888889,100,steel-secondary,163208.111127765,0,0,0,32212.600003286992,0,0,0,0,0,0,20589.800002101005,0,Steel,220366.066689153,4355.555555999999
1197,"VÍTKOVICE STEEL, a.s. - Ostrava - Hulváky",CZ080,-1,POINT (18.255758 49.813076),Steel,Primary production,3600,2816.4,100,steel-primary,6314622.276000001,0,0,0,1131714.012,0,0,16052367.522,0,0,0,10494357.023999998,0,Steel,34356376.434,363315.60000000003
1198,PILSEN STEEL s.r.o. - Plzeň,CZ032,-1,POINT (13.361047 49.744305),Steel,Secondary production,150,136.1111111,100,steel-secondary,204010.138872235,0,0,0,40265.74999671299,0,0,0,0,0,0,25737.249997899,0,Steel,275457.583310847,5444.444443999999
1199,ArcelorMittal Eisenhüttenstadt GmbH - Eisenhüttenstadt,DE40C,-1,POINT (14.629857 52.161727),Steel,Primary production,2400,2284.148528,100,steel-primary,5121266.573143521,0,0,0,917839.4030062401,0,0,13018744.370931441,0,0,0,8511102.87909248,0,Steel,27863608.386285685,294655.160112
1200,Salzgitter Flachstahl GmbH - Salzgitter,DE912,-1,POINT (10.414871 52.153664),Steel,Primary production,5600,5329.679898,100,steel-primary,11949622.002506822,0,0,0,2141625.2734133406,0,0,30377070.19504029,0,0,0,19859240.04873168,0,Steel,65015086.226534136,687528.706842
1201,Badische Stahlwerke GmbH - Kehl,DE134,-1,POINT (7.82255 48.60019),Steel,Secondary production,2500,2150.13541,100,steel-secondary,3222730.4592784997,0,0,0,636074.5583403,0,0,0,0,0,0,406569.1046769001,0,Steel,4351379.5386957005,86005.4164
1202,Stahlwerk Thüringen GmbH - Unterwellenborn,DEG0I,-1,POINT (11.450928 50.657924),Steel,Secondary production,1100,946.0595802,100,steel-secondary,1418001.40178277,0,0,0,279872.805610566,0,0,0,0,0,0,178890.40602001804,0,Steel,1914606.996621354,37842.383208
1203,Deutsche Edelstahlwerke Specialty Steel GmbH & Co. - Siegen,DEA5A,-1,POINT (8.013987 50.917353),Steel,Secondary production,600,516.0324983,100,steel-secondary,773455.3100769551,0,0,0,152657.893972089,0,0,0,0,0,0,97576.58510354703,0,Steel,1044331.089084591,20641.299932
1204,Deutsche Edelstahlwerke Specialty Steel GmbH & Co. - Witten,DEA56,-1,POINT (7.32554 51.43634),Steel,Secondary production,480,412.8259986,100,steel-secondary,618764.2480016099,0,0,0,122126.315165838,0,0,0,0,0,0,78061.26807527401,0,Steel,835464.871186722,16513.039944
1205,Georgsmarienhütte GmbH - Georgsmarienhütte,DE94E,-1,POINT (8.04362 52.21176),Steel,Secondary production,1100,946.0595802,100,steel-secondary,1418001.40178277,0,0,0,279872.805610566,0,0,0,0,0,0,178890.40602001804,0,Steel,1914606.996621354,37842.383208
1206,B.E.S. Brandenburger Elektrostahlwerke GmbH - Brandenburg an der Havel,DE401,-1,POINT (12.531644 52.412529),Steel,Secondary production,1800,1548.097495,100,steel-secondary,2320365.93038075,0,0,0,457973.68194584997,0,0,0,0,0,0,292729.75532955007,0,Steel,3132993.26745615,61923.8998
1207,BGH Edelstahl Siegen GmbH - Siegen,DEA5A,-1,POINT (8.007182 50.866508),Steel,Secondary production,150,129.0081246,100,steel-secondary,193363.82755671,0,0,0,38164.473500418,0,0,0,0,0,0,24394.146280614004,0,Steel,261082.77232174203,5160.324984
