,site_name,nuts3_code,cluster,geometry,aidres_sector_name,production_route_name,prod_cap,prod_rate,utilization_rate,product_name,electricity_[gj/t] ton,alternative_fuel_mixture_[gj/t] ton,biomass_[gj/t] ton,biomass_waste_[gj/t] ton,coal_[gj/t] ton,coke_[gj/t] ton,crude_oil_[gj/t] ton,hydrogen_[gj/t] ton,methanol_[gj/t] ton,ammonia_[gj/t] ton,naphtha_[gj/t] ton,natural_gas_[gj/t] ton,plastic_mix_[gj/t] ton,sector_name,total_energy,Direct CO2 emissions (t)
1071,"PARAMO, a.s. - Pardubice",CZ053,-1,POINT (15.748889 50.026421),Refineries,Refineries,800,800,100,refineries-light-liquid-fuel,114808,0,0,0,0,0,53783511.99999999,0,0,0,0,2007664.0000000002,0,Refineries,56090783.99999999,184800
1072,"UNIPETROL RPA, s.r.o. - Litvínov",CZ042,-1,POINT (13.602074 50.561654),Refineries,Refineries,5400,5400,100,refineries-light-liquid-fuel,774954,0,0,0,0,0,363038705.99999994,0,0,0,0,13551732,0,Refineries,378612791.99999994,1247400
1073,"UNIPETROL RPA, s.r.o. - Litvínov",CZ042,-1,POINT (13.602074 50.561654),Refineries,cracker,544,544,100,chemical-olefins,577570.24,0,0,0,0,0,0,0,0,0,32925480.320000004,0,0,Chemical,34029098.56,526048
1074,"UNIPETROL RPA, s.r.o. - Litvínov",CZ042,-1,POINT (13.602074 50.561654),Refineries,cracker,280.2424242,280.2424242,100,chemical-olefins,297536.184197382,0,0,0,0,0,0,0,0,0,16961611.07137168,0,0,Chemical,17530141.67977046,270994.4242014
1075,"UNIPETROL RPA, s.r.o. - Litvínov",CZ042,-1,POINT (13.602074 50.561654),Refineries,cracker,824.2424242,824.2424242,100,chemical-olefins,875106.424197382,0,0,0,0,0,0,0,0,0,49887091.391371675,0,0,Chemical,51559240.23977046,797042.4242014001
1076,"PARAMO, a.s. - Pardubice",CZ020,-1,POINT (15.209627 50.042881),Refineries,Refineries,100,100,100,refineries-light-liquid-fuel,14351,0,0,0,0,0,6722938.999999999,0,0,0,0,250958.00000000003,0,Refineries,7011347.999999999,23100
1077,"UNIPETROL RPA, s.r.o. - Kralupy nad Vltavou",CZ020,-1,POINT (14.320932 50.257863),Refineries,Refineries,3300,3300,100,refineries-light-liquid-fuel,473582.99999999994,0,0,0,0,0,221856987,0,0,0,0,8281614,0,Refineries,231374484,762300.0000000001
1078,Gunvor Raffinerie Ingolstadt GmbH - Ingolstadt,DE219,-1,POINT (11.480479 48.793321),Refineries,Refineries,5500,5500,100,refineries-light-liquid-fuel,789305,0,0,0,0,0,369761644.99999994,0,0,0,0,13802690,0,Refineries,385624139.99999994,1270500
1079,Raffinerie Heide GmbH - Hemmingstedt,DEF05,-1,POINT (9.07418 54.15626),Refineries,Refineries,4500,4500,100,refineries-light-liquid-fuel,645795,0,0,0,0,0,302532255,0,0,0,0,11293110,0,Refineries,315510660,1039500
1080,Raffinerie Heide GmbH - Hemmingstedt,DEF05,-1,POINT (9.07418 54.15626),Refineries,cracker,110,110,100,chemical-olefins,116788.09999999999,0,0,0,0,0,0,0,0,0,6657725.8,0,0,Chemical,6880883.899999999,106370
1081,Raffinerie Heide GmbH - Hemmingstedt,DEF05,-1,POINT (9.07418 54.15626),Refineries,cracker,56.66666667,56.66666667,100,chemical-olefins,60163.5666702057,0,0,0,0,0,0,0,0,0,3429737.5335350824,0,0,Chemical,3544697.766875178,54796.66666989
1082,Raffinerie Heide GmbH - Hemmingstedt,DEF05,-1,POINT (9.07418 54.15626),Refineries,cracker,166.6666667,166.6666667,100,chemical-olefins,176951.666702057,0,0,0,0,0,0,0,0,0,10087463.335350826,0,0,Chemical,10425581.668751782,161166.66669890002
1083,Mineralölraffinerie Oberrhein GmbH & Co. KG - Karlsruhe,DE122,-1,POINT (8.33646 49.05311),Refineries,Refineries,15500,15500,100,refineries-light-liquid-fuel,2224405,0,0,0,0,0,1042055544.9999999,0,0,0,0,38898490.00000001,0,Refineries,1086758940,3580500
1084,H&R Chemisch-Pharmazeutische Spezialitäten GmbH - Salzbergen,DE949,-1,POINT (7.352414 52.314963),Refineries,Refineries,300,300,100,refineries-light-liquid-fuel,43053,0,0,0,0,0,20168817,0,0,0,0,752874,0,Refineries,21034044,69300
1085,Nynas GmbH & Co. KG - Hamburg,DE600,-1,POINT (9.959255 53.47359),Refineries,Refineries,5400,5400,100,refineries-light-liquid-fuel,774954,0,0,0,0,0,363038705.99999994,0,0,0,0,13551732,0,Refineries,378612791.99999994,1247400
1086,BP Europa SE - Lingen (Ems),DE949,-1,POINT (7.30985 52.55852),Refineries,Refineries,4600,4600,100,refineries-light-liquid-fuel,660146,0,0,0,0,0,309255193.99999994,0,0,0,0,11544068.000000002,0,Refineries,322522007.99999994,1062600.0000000002
1087,PCK Raffinerie GmbH - Schwedt,DE40I,-1,POINT (14.231279 53.093272),Refineries,Refineries,11000,11000,100,refineries-light-liquid-fuel,1578610,0,0,0,0,0,739523289.9999999,0,0,0,0,27605380,0,Refineries,771248279.9999999,2541000
1088,TOTAL Raffinerie Mitteldeutschland GmbH - Spergau,DEE0B,11,POINT (11.985873 51.281246),Refineries,Refineries,11400,11400,100,refineries-light-liquid-fuel,1636014,0,0,0,0,0,766415046,0,0,0,0,28609212.000000004,0,Refineries,799293672,2633400
1089,HES Wilhelmshaven Tank Terminal GmbH - Wilhelmshaven,DE945,-1,POINT (8.088181 53.608252),Refineries,Refineries,13000,13000,100,refineries-light-liquid-fuel,1865629.9999999998,0,0,0,0,0,873982070,0,0,0,0,32624540,0,Refineries,911475240,3003000
1090,Holborn Europa Raffinerie GmbH - Hamburg,DE600,-1,POINT (9.951745 53.477025),Refineries,Refineries,3900,3900,100,refineries-light-liquid-fuel,559689,0,0,0,0,0,262194620.99999997,0,0,0,0,9787362.000000002,0,Refineries,273442572,900900.0000000001
1091,Ruhr Oel GmbH - Gelsenkirchen,DEA32,-1,POINT (7.028397 51.596932),Refineries,Refineries,12600,12600,100,refineries-light-liquid-fuel,1808226,0,0,0,0,0,847090313.9999999,0,0,0,0,31620708.000000004,0,Refineries,883429847.9999999,2910600.0000000005
1092,Ruhr Oel GmbH - Gelsenkirchen,DEA32,-1,POINT (7.028397 51.596932),Refineries,cracker,1073,1073,100,chemical-olefins,1139214.8299999998,0,0,0,0,0,0,0,0,0,64943088.940000005,0,0,Chemical,67119894.77000001,1037591.0000000001
1093,Ruhr Oel GmbH - Gelsenkirchen,DEA32,-1,POINT (7.028397 51.596932),Refineries,cracker,552.7575758,552.7575758,100,chemical-olefins,586868.2458026181,0,0,0,0,0,0,0,0,0,33455530.668628328,0,0,Chemical,34576915.49022955,534516.5757986001
1094,Ruhr Oel GmbH - Gelsenkirchen,DEA32,-1,POINT (7.028397 51.596932),Refineries,cracker,1625.757576,1625.757576,100,chemical-olefins,1726083.07601496,0,0,0,0,0,0,0,0,0,98398619.62073328,0,0,Chemical,101696810.27274024,1572107.5759920003
1095,Shell Deutschland Oil GmbH - Wesseling,DEA27,8,POINT (7.005492 50.813924),Refineries,Refineries,7000,7000,100,refineries-light-liquid-fuel,1004569.9999999999,0,0,0,0,0,470605730,0,0,0,0,17567060,0,Refineries,490794360,1617000
1096,Shell Deutschland Oil GmbH - Wesseling,DEA27,8,POINT (7.005492 50.813924),Refineries,cracker,310,310,100,chemical-olefins,329130.1,0,0,0,0,0,0,0,0,0,18762681.799999997,0,0,Chemical,19391581.9,299770.00000000006
1097,Shell Deutschland Oil GmbH - Wesseling,DEA27,8,POINT (7.005492 50.813924),Refineries,cracker,159.6969697,159.6969697,100,chemical-olefins,169551.869700187,0,0,0,0,0,0,0,0,0,9665623.957759166,0,0,Chemical,9989602.797159255,154426.96969990002
1098,Shell Deutschland Oil GmbH - Wesseling,DEA27,8,POINT (7.005492 50.813924),Refineries,cracker,469.6969697,469.6969697,100,chemical-olefins,498681.969700187,0,0,0,0,0,0,0,0,0,28428305.75775917,0,0,Chemical,29381184.697159257,454196.9696999
1099,Shell Deutschland Oil GmbH - Köln,DEA23,8,POINT (6.976746 50.855182),Refineries,Refineries,9250,9250,100,refineries-light-liquid-fuel,1327467.5,0,0,0,0,0,621871857.4999999,0,0,0,0,23213615,0,Refineries,648549689.9999999,2136750
1100,H & R Ölwerke Schindler GmbH - Hamburg,DE600,-1,POINT (9.951731 53.515107),Refineries,Refineries,800,800,100,refineries-light-liquid-fuel,114808,0,0,0,0,0,53783511.99999999,0,0,0,0,2007664.0000000002,0,Refineries,56090783.99999999,184800
1101,OMV Deutschland GmbH - Burghausen,DE214,9,POINT (12.83494 48.19586),Refineries,Refineries,3700,3700,100,refineries-light-liquid-fuel,530987,0,0,0,0,0,248748743,0,0,0,0,9285446,0,Refineries,259419876,854700
1102,OMV Deutschland GmbH - Burghausen,DE214,9,POINT (12.83494 48.19586),Refineries,cracker,450,450,100,chemical-olefins,477769.5,0,0,0,0,0,0,0,0,0,27236151,0,0,Chemical,28149070.5,435150.00000000006
1103,OMV Deutschland GmbH - Burghausen,DE214,9,POINT (12.83494 48.19586),Refineries,cracker,231.8181818,231.8181818,100,chemical-olefins,246123.68179887798,0,0,0,0,0,0,0,0,0,14030744.453445004,0,0,Chemical,14501036.317044482,224168.18180060002
1104,OMV Deutschland GmbH - Burghausen,DE214,9,POINT (12.83494 48.19586),Refineries,cracker,681.8181818,681.8181818,100,chemical-olefins,723893.181798878,0,0,0,0,0,0,0,0,0,41266895.45344501,0,0,Chemical,42650106.81704448,659318.1818006001
1105,TOTAL Bitumen Deutschland GmbH - Brunsbüttel,DEF05,-1,POINT (9.172672 53.889975),Refineries,Refineries,800,800,100,refineries-light-liquid-fuel,114808,0,0,0,0,0,53783511.99999999,0,0,0,0,2007664.0000000002,0,Refineries,56090783.99999999,184800
1106,BAYERNOIL Raffineriegesellschaft mbH - Neustadt,DE226,-1,POINT (11.762292 48.784192),Refineries,Refineries,4600,4600,100,refineries-light-liquid-fuel,660146,0,0,0,0,0,309255193.99999994,0,0,0,0,11544068.000000002,0,Refineries,322522007.99999994,1062600.0000000002
1107,A/S Dansk Shell - Fredericia,DK032,-1,POINT (9.752429 55.591215),Refineries,Refineries,3400,3400,100,refineries-light-liquid-fuel,487933.99999999994,0,0,0,0,0,228579925.99999997,0,0,0,0,8532572,0,Refineries,238385831.99999997,785400.0000000001
1108,Equinor Refining Denmark A/S - Kalundborg,DK022,-1,POINT (11.114211 55.654724),Refineries,Refineries,5300,5300,100,refineries-light-liquid-fuel,760603,0,0,0,0,0,356315767,0,0,0,0,13300774.000000002,0,Refineries,371601444,1224300
1109,"Compañía Española de Petróleos, S.A. - Santa Cruz de Tenerife (Santa Cr",ES709,-1,POINT (-16.259235 28.456785),Refineries,Refineries,4400,4400,100,refineries-light-liquid-fuel,631444,0,0,0,0,0,295809316,0,0,0,0,11042152,0,Refineries,308499312,1016400.0000000001
1110,"Repsol Petróleo, S.A. - Puertollano (Ciudad Real)",ES422,-1,POINT (-4.06108 38.676775),Refineries,Refineries,7500,7500,100,refineries-light-liquid-fuel,1076325,0,0,0,0,0,504220425,0,0,0,0,18821850.000000004,0,Refineries,525851100,1732500
1111,Asfaltos Españoles S.A. - Tarragona (Tarragona),ES514,13,POINT (1.212047 41.104541),Refineries,Refineries,1000,1000,100,refineries-light-liquid-fuel,143510,0,0,0,0,0,67229390,0,0,0,0,2509580,0,Refineries,70113480,231000
1112,"Repsol Petróleo, S.A. - La Pobla de Mafumet (Tarragona)",ES514,13,POINT (1.209994 41.18491),Refineries,Refineries,9300,9300,100,refineries-light-liquid-fuel,1334643,0,0,0,0,0,625233326.9999999,0,0,0,0,23339094,0,Refineries,652055363.9999999,2148300
1113,"BP OIL ESPAÑA, S.A.U - Castellón (Castellón)",ES522,-1,POINT (-0.003882 39.956251),Refineries,Refineries,5200,5200,100,refineries-light-liquid-fuel,746252,0,0,0,0,0,349592828,0,0,0,0,13049816,0,Refineries,364590096,1201200
1114,"Compañía Española de Petróleos, S.A. - San Roque (Cádiz)",ES612,-1,POINT (-5.388203 36.188698),Refineries,Refineries,12000,12000,100,refineries-light-liquid-fuel,1722120,0,0,0,0,0,806752679.9999999,0,0,0,0,30114960.000000004,0,Refineries,841361759.9999999,2772000
1115,"Compañía Española de Petróleos, S.A. - Palos de la Frontera (Huelva)",ES615,-1,POINT (-6.89246 37.22406),Refineries,Refineries,5000,5000,100,refineries-light-liquid-fuel,717550,0,0,0,0,0,336146949.99999994,0,0,0,0,12547900.000000002,0,Refineries,350567399.99999994,1155000
1116,"Repsol Petróleo, S.A. - A Coruña (A Coruña)",ES111,-1,POINT (-8.440264 43.352184),Refineries,Refineries,6000,6000,100,refineries-light-liquid-fuel,861060,0,0,0,0,0,403376339.99999994,0,0,0,0,15057480.000000002,0,Refineries,420680879.99999994,1386000
1117,"Repsol Petróleo, S.A. - Cartagena (Murcia)",ES620,-1,POINT (-0.916676 37.577761),Refineries,Refineries,11000,11000,100,refineries-light-liquid-fuel,1578610,0,0,0,0,0,739523289.9999999,0,0,0,0,27605380,0,Refineries,771248279.9999999,2541000
1118,"Petróleos del Norte, SA - Muskiz (Vizcaya)",ES213,19,POINT (-3.113108 43.325253),Refineries,Refineries,11000,11000,100,refineries-light-liquid-fuel,1578610,0,0,0,0,0,739523289.9999999,0,0,0,0,27605380,0,Refineries,771248279.9999999,2541000
1119,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,Refineries,10300,10300,100,refineries-light-liquid-fuel,1478153,0,0,0,0,0,692462717,0,0,0,0,25848674.000000004,0,Refineries,722168844,2379300
1120,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,cracker,400,400,100,chemical-olefins,424683.99999999994,0,0,0,0,0,0,0,0,0,24209912,0,0,Chemical,25021396,386800
1121,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,cracker,206.0606061,206.0606061,100,chemical-olefins,218776.606102431,0,0,0,0,0,0,0,0,0,12471772.850869158,0,0,Chemical,12889810.06307029,199260.60609870002
1122,Neste Oyj - NESTE OIL,FI1B1,-1,POINT (25.52596 60.31311),Refineries,cracker,606.0606061,606.0606061,100,chemical-olefins,643460.606102431,0,0,0,0,0,0,0,0,0,36681684.85086916,0,0,Chemical,37911206.06307028,586060.6060987001
1123,SARA Société Anonyme de la Raffinerie des Antilles - Le Lamentin Cedex 02,FRY20,-1,POINT (-61.032314 14.611118),Refineries,Refineries,900,900,100,refineries-light-liquid-fuel,129158.99999999999,0,0,0,0,0,60506450.99999999,0,0,0,0,2258622.0000000005,0,Refineries,63102131.99999999,207900
1124,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,Refineries,11800,11800,100,refineries-light-liquid-fuel,1693418,0,0,0,0,0,793306801.9999999,0,0,0,0,29613044,0,Refineries,827339063.9999999,2725800
1125,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,cracker,425,425,100,chemical-olefins,451226.75,0,0,0,0,0,0,0,0,0,25723031.5,0,0,Chemical,26585233.25,410975
1126,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,cracker,218.9393939,218.9393939,100,chemical-olefins,232450.14389756898,0,0,0,0,0,0,0,0,0,13251258.649130842,0,0,Chemical,13695423.18692971,211714.3939013
1127,ESSO RAFFINAGE - Notre Dame de Gravenchon,FRD22,-1,POINT (0.542029 49.482204),Refineries,cracker,643.9393939,643.9393939,100,chemical-olefins,683676.893897569,0,0,0,0,0,0,0,0,0,38974290.14913084,0,0,Chemical,40280656.43692972,622689.3939013
1128,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,Refineries,5500,5500,100,refineries-light-liquid-fuel,789305,0,0,0,0,0,369761644.99999994,0,0,0,0,13802690,0,Refineries,385624139.99999994,1270500
1129,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,cracker,250,250,100,chemical-olefins,265427.5,0,0,0,0,0,0,0,0,0,15131195,0,0,Chemical,15638372.5,241750.00000000003
1130,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,cracker,128.7878788,128.7878788,100,chemical-olefins,136735.37880074797,0,0,0,0,0,0,0,0,0,7794858.031036663,0,0,Chemical,8056131.28863701,124537.87879959999
1131,TOTAL RAFFINAGE FRANCE - Feyzin Cedex,FRK26,14,POINT (4.847149 45.673745),Refineries,cracker,378.7878788,378.7878788,100,chemical-olefins,402162.8788007479,0,0,0,0,0,0,0,0,0,22926053.031036664,0,0,Chemical,23694503.78863701,366287.87879960006
1132,TOTAL RAFFINAGE FRANCE - Donges,FRG01,-1,POINT (-2.066351 47.316145),Refineries,Refineries,11000,11000,100,refineries-light-liquid-fuel,1578610,0,0,0,0,0,739523289.9999999,0,0,0,0,27605380,0,Refineries,771248279.9999999,2541000
1133,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,Refineries,10400,10400,100,refineries-light-liquid-fuel,1492504,0,0,0,0,0,699185656,0,0,0,0,26099632,0,Refineries,729180192,2402400
1134,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,cracker,740,740,100,chemical-olefins,785665.4,0,0,0,0,0,0,0,0,0,44788337.2,0,0,Chemical,46289582.6,715580
1135,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,cracker,381.2121212,381.2121212,100,chemical-olefins,404736.721199252,0,0,0,0,0,0,0,0,0,23072779.768963337,0,0,Chemical,23846148.61136299,368632.12120040006
1136,PETROINEOS MANUFACTURING FRANCE SAS - Lavera,FRL04,1,POINT (5.022873 43.385713),Refineries,cracker,1121.212121,1121.212121,100,chemical-olefins,1190402.1209869098,0,0,0,0,0,0,0,0,0,67861116.95685838,0,0,Chemical,70135731.19885229,1084212.121007
1137,ESSO RAFFINAGE - FOS SUR MER Cedex,FRL04,1,POINT (4.92318 43.450642),Refineries,Refineries,6700,6700,100,refineries-light-liquid-fuel,961516.9999999999,0,0,0,0,0,450436912.99999994,0,0,0,0,16814186,0,Refineries,469760315.99999994,1547700
1138,TOTAL RAFFINAGE FRANCE - Chateauneuf les Martigues,FRL04,1,POINT (5.101975 43.39897),Refineries,Refineries,7500,7500,100,refineries-light-liquid-fuel,1076325,0,0,0,0,0,504220425,0,0,0,0,18821850.000000004,0,Refineries,525851100,1732500
1139,TOTAL RAFFINAGE FRANCE - Mormant,FR102,-1,POINT (2.946332 48.589368),Refineries,Refineries,5100,5100,100,refineries-light-liquid-fuel,731901,0,0,0,0,0,342869888.99999994,0,0,0,0,12798858,0,Refineries,357578747.99999994,1178100.0000000002
1140,ΕΛΛΗΝΙΚΑ ΠΕΤΡΕΛΑΙΑ ΑΕ - ΑΣΠΡΟΠΥΡΓΟΣ,EL306,3,POINT (23.584289 38.043183),Refineries,Refineries,7300,7300,100,refineries-light-liquid-fuel,1047623,0,0,0,0,0,490774546.99999994,0,0,0,0,18319934,0,Refineries,511828403.99999994,1686300.0000000002
1141,ΕΛΛΗΝΙΚΑ ΠΕΤΡΕΛΑΙΑ ΑΕ - ΘΕΣΣΑΛΟΝΙΚΗ,EL522,-1,POINT (22.918568 40.65354),Refineries,Refineries,3300,3300,100,refineries-light-liquid-fuel,473582.99999999994,0,0,0,0,0,221856987,0,0,0,0,8281614,0,Refineries,231374484,762300.0000000001
1142,ΜΟΤΟΡ ΟΙΛ - Δ. ΚΟΡΙΝΘΟΥ - ΑΓ. ΘΕΟΔΩΡΟΙ,EL652,-1,POINT (23.143331 37.928245),Refineries,Refineries,5500,5500,100,refineries-light-liquid-fuel,789305,0,0,0,0,0,369761644.99999994,0,0,0,0,13802690,0,Refineries,385624139.99999994,1270500
1143,ΕΛΛΗΝΙΚΑ ΠΕΤΡΕΛΑΙΑ ΑΕ - ΕΛΕΥΣΙΝΑ,EL306,3,POINT (23.55924 38.049975),Refineries,Refineries,5000,5000,100,refineries-light-liquid-fuel,717550,0,0,0,0,0,336146949.99999994,0,0,0,0,12547900.000000002,0,Refineries,350567399.99999994,1155000
1144,INA d.d. - Kostrena,HR031,-1,POINT (14.533801 45.285782),Refineries,Refineries,4500,4500,100,refineries-light-liquid-fuel,645795,0,0,0,0,0,302532255,0,0,0,0,11293110,0,Refineries,315510660,1039500
1145,INA d.d. - Sisak,HR028,-1,POINT (16.382986 45.465379),Refineries,Refineries,2200,2200,100,refineries-light-liquid-fuel,315722,0,0,0,0,0,147904658,0,0,0,0,5521076,0,Refineries,154249656,508200.00000000006
1146,Irving Oil Whitegate Refinery Limited - Midleton,IE053,-1,POINT (-8.240862 51.820633),Refineries,Refineries,3600,3600,100,refineries-light-liquid-fuel,516635.99999999994,0,0,0,0,0,242025803.99999997,0,0,0,0,9034488.000000002,0,Refineries,252408527.99999997,831600
1147,ENI S.P.A. - SANNAZZARO DE' BURGONDI,ITC48,-1,POINT (8.897478 45.102156),Refineries,Refineries,11200,11200,100,refineries-light-liquid-fuel,1607312,0,0,0,0,0,752969168,0,0,0,0,28107296.000000004,0,Refineries,785270976,2587200.0000000005
1148,Api raffineria di ancona S.p.A. - FALCONARA MARITTIMA,ITI32,-1,POINT (13.38039 43.638522),Refineries,Refineries,4200,4200,100,refineries-light-liquid-fuel,602742,0,0,0,0,0,282363437.99999994,0,0,0,0,10540236,0,Refineries,294476615.99999994,970200
1149,Sonatrach Raffineria Italiana S.r.l. - AUGUSTA - SR,ITG19,15,POINT (15.168784 37.217522),Refineries,Refineries,9900,9900,100,refineries-light-liquid-fuel,1420749,0,0,0,0,0,665570960.9999999,0,0,0,0,24844842,0,Refineries,694123451.9999999,2286900
1150,ENI S.P.A. - Stagno,ITI16,-1,POINT (10.343584 43.582722),Refineries,Refineries,5300,5300,100,refineries-light-liquid-fuel,760603,0,0,0,0,0,356315767,0,0,0,0,13300774.000000002,0,Refineries,371601444,1224300
1151,S.A.R.P.O.M S.R.L. - TRECATE,ITC15,-1,POINT (8.787636 45.440189),Refineries,Refineries,2700,2700,100,refineries-light-liquid-fuel,387477,0,0,0,0,0,181519352.99999997,0,0,0,0,6775866,0,Refineries,189306395.99999997,623700
1152,ENI S.P.A. - TARANTO,ITF43,-1,POINT (17.19229 40.48961),Refineries,Refineries,6000,6000,100,refineries-light-liquid-fuel,861060,0,0,0,0,0,403376339.99999994,0,0,0,0,15057480.000000002,0,Refineries,420680879.99999994,1386000
1153,Raffineria di Milazzo S.C.p.A. - MILAZZO,ITG13,-1,POINT (15.258268 38.207046),Refineries,Refineries,12100,12100,100,refineries-light-liquid-fuel,1736471,0,0,0,0,0,813475619,0,0,0,0,30365918,0,Refineries,848373108,2795100
1154,Raffineria di Gela S.P.A. - GELA,ITG15,-1,POINT (14.265812 37.058578),Refineries,Refineries,5300,5300,100,refineries-light-liquid-fuel,760603,0,0,0,0,0,356315767,0,0,0,0,13300774.000000002,0,Refineries,371601444,1224300
1155,ISAB S.r.l. - PRIOLO GARGALLO - SR,ITG19,15,POINT (15.183022 37.179123),Refineries,Refineries,16000,16000,100,refineries-light-liquid-fuel,2296160,0,0,0,0,0,1075670240,0,0,0,0,40153280,0,Refineries,1121815680,3696000
1156,Sarlux Srl - Sarroch (Cagliari),ITG2F,-1,POINT (9.011781 39.080932),Refineries,Refineries,15000,15000,100,refineries-light-liquid-fuel,2152650,0,0,0,0,0,1008440850,0,0,0,0,37643700.00000001,0,Refineries,1051702200,3465000
1157,Alma Petroli Spa - RAVENNA,ITH57,-1,POINT (12.256744 44.480414),Refineries,Refineries,500,500,100,refineries-light-liquid-fuel,71755,0,0,0,0,0,33614695,0,0,0,0,1254790,0,Refineries,35056740,115500
1158,IPLOM S.p.A. - Busalla (Genova),ITC33,-1,POINT (8.949518 44.572246),Refineries,Refineries,2000,2000,100,refineries-light-liquid-fuel,287020,0,0,0,0,0,134458780,0,0,0,0,5019160,0,Refineries,140226960,462000
1159,AB ORLEN Lietuva - Juodeikiai  Mazeikiu r.,LT028,-1,POINT (22.176265 56.381411),Refineries,Refineries,9500,9500,100,refineries-light-liquid-fuel,1363345,0,0,0,0,0,638679205,0,0,0,0,23841010.000000004,0,Refineries,666078060,2194500
1160,Zeeland Refinery N.V. - NIEUWDORP ZLD,NL342,-1,POINT (3.727126 51.449238),Refineries,Refineries,8300,8300,100,refineries-light-liquid-fuel,1191133,0,0,0,0,0,558003936.9999999,0,0,0,0,20829514.000000004,0,Refineries,581941883.9999999,1917300.0000000002
1161,VPR Energy B.V. - EUROPOORT-ROTTERDAM,NL33C,16,POINT (4.222548 51.909465),Refineries,Refineries,4300,4300,100,refineries-light-liquid-fuel,617093,0,0,0,0,0,289086377,0,0,0,0,10791194.000000002,0,Refineries,301487964,993300.0000000001
1162,Esso Nederland B.V. - BOTLEK-ROTTERDAM,NL33C,16,POINT (4.300967 51.870131),Refineries,Refineries,9600,9600,100,refineries-light-liquid-fuel,1377696,0,0,0,0,0,645402144,0,0,0,0,24091968,0,Refineries,673089408,2217600
1163,Gunvor Petroleum Rotterdam B.V. - EUROPOORT-ROTTERDAM,NL33C,16,POINT (4.168011 51.932292),Refineries,Refineries,4200,4200,100,refineries-light-liquid-fuel,602742,0,0,0,0,0,282363437.99999994,0,0,0,0,10540236,0,Refineries,294476615.99999994,970200
1164,BP Raffinaderij Rotterdam B.V. - EUROPOORT-ROTTERDAM,NL33C,16,POINT (4.101944 51.953722),Refineries,Refineries,17900,17900,100,refineries-light-liquid-fuel,2568829,0,0,0,0,0,1203406081,0,0,0,0,44921482,0,Refineries,1255031292,4134900.0000000005
1165,SHELL Nederland Raffinaderij B.V. - HOOGVLIET-ROTTERDAM,NL33C,16,POINT (4.346672 51.876034),Refineries,Refineries,20200,20200,100,refineries-light-liquid-fuel,2898902,0,0,0,0,0,1358033677.9999998,0,0,0,0,50693516,0,Refineries,1416292295.9999998,4666200
1166,GRUPA LOTOS S.A. - Gdańsk,PL633,-1,POINT (18.724262 54.344923),Refineries,Refineries,6000,6000,100,refineries-light-liquid-fuel,861060,0,0,0,0,0,403376339.99999994,0,0,0,0,15057480.000000002,0,Refineries,420680879.99999994,1386000
1167,Polski Koncern Naftowy ORLEN S.A. - Płock,PL923,-1,POINT (19.651202 52.58569),Refineries,Refineries,18700,18700,100,refineries-light-liquid-fuel,2683637,0,0,0,0,0,1257189592.9999998,0,0,0,0,46929146,0,Refineries,1311122075.9999998,4319700
1168,ORLEN POŁUDNIE S.A. - JEDLICZE,PL821,-1,POINT (21.65592 49.711369),Refineries,Refineries,200,200,100,refineries-light-liquid-fuel,28702,0,0,0,0,0,13445877.999999998,0,0,0,0,501916.00000000006,0,Refineries,14022695.999999998,46200
1169,ORLEN POŁUDNIE S.A. - Trzebinia,PL21A,-1,POINT (19.445533 50.162609),Refineries,Refineries,400,400,100,refineries-light-liquid-fuel,57404,0,0,0,0,0,26891755.999999996,0,0,0,0,1003832.0000000001,0,Refineries,28045391.999999996,92400
1170,Petróleos de Portugal - Petrogal S.A - Sines,PT181,-1,POINT (-8.800251 37.963914),Refineries,Refineries,10600,10600,100,refineries-light-liquid-fuel,1521206,0,0,0,0,0,712631534,0,0,0,0,26601548.000000004,0,Refineries,743202888,2448600
1171,Petróleos de Portugal - Petrogal S.A - Sines,PT181,-1,POINT (-8.800251 37.963914),Refineries,cracker,410,410,100,chemical-olefins,435301.1,0,0,0,0,0,0,0,0,0,24815159.8,0,0,Chemical,25646930.900000002,396470
