"id","aidres_site_id","geom","site_name","nuts3_code","aidres_sector_name","production_route_name","product_type_name","method_type_name","prod_cap","prod_rate","utilization_rate","wp1_model_product_name"
"640",581,"0101000020E61000003EB14E95EFD9F23F4366834C328E4440","BASF Sonatrach Propanchem, S.A. Planta PDH - Tarragona","ES514","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"641",581,"0101000020E61000003EB14E95EFD9F23F4366834C328E4440","BASF Sonatrach Propanchem, S.A. Planta PDH - Tarragona","ES514","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"642",581,"0101000020E61000003EB14E95EFD9F23F4366834C328E4440","BASF Sonatrach Propanchem, S.A. Planta PDH - Tarragona","ES514","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"643",582,"0101000020E61000004A78E7F5CCE70DC0872FB88BD52F4540","Adisseo España, S.A. - Burgos","ES412","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"644",582,"0101000020E61000004A78E7F5CCE70DC0872FB88BD52F4540","Adisseo España, S.A. - Burgos","ES412","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"645",582,"0101000020E61000004A78E7F5CCE70DC0872FB88BD52F4540","Adisseo España, S.A. - Burgos","ES412","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"646",583,"0101000020E6100000CE531D72334C21C0713D0AD7A34C4540","Foresa, Indutrias Químicas del Noroeste, S.A.U. - Caldas de Reyes","ES114","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"647",583,"0101000020E6100000CE531D72334C21C0713D0AD7A34C4540","Foresa, Indutrias Químicas del Noroeste, S.A.U. - Caldas de Reyes","ES114","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"648",583,"0101000020E6100000CE531D72334C21C0713D0AD7A34C4540","Foresa, Indutrias Químicas del Noroeste, S.A.U. - Caldas de Reyes","ES114","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"649",588,"0101000020E61000006519E25817B7FE3FC59A8B6434BE4440","INOVYN ESPAÑA, S.L. - Martorell","ES511","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"650",588,"0101000020E61000006519E25817B7FE3FC59A8B6434BE4440","INOVYN ESPAÑA, S.L. - Martorell","ES511","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"651",588,"0101000020E61000006519E25817B7FE3FC59A8B6434BE4440","INOVYN ESPAÑA, S.L. - Martorell","ES511","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"652",592,"0101000020E6100000CDAA741CE42A0640CA0DDB1665D64440","SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes","ES512","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"653",592,"0101000020E6100000CDAA741CE42A0640CA0DDB1665D64440","SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes","ES512","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"654",592,"0101000020E6100000CDAA741CE42A0640CA0DDB1665D64440","SOLVAY SOLUTIONS ESPAÑA, S.L. - Blanes","ES512","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"655",637,"0101000020E6100000FB86D39343B5F33F3C80EAC48A964440","Dow Chemical Iberica, SL - La Pobla de Mafumet (Tarragona)","ES514","Chemical","cracker","ethylene","reported","675",NULL,NULL,"chemical-olefins"
"656",637,"0101000020E6100000FB86D39343B5F33F3C80EAC48A964440","Dow Chemical Iberica, SL - La Pobla de Mafumet (Tarragona)","ES514","Chemical","polymers",NULL,"reported","700",NULL,NULL,"chemical-PE"
"657",638,"0101000020E610000005DD5ED2188DF33FDF235C6D6A984440","Repsol Química, SA - El Morell (Tarragona)","ES514","Chemical","cracker","ethylene","reported","702",NULL,NULL,"chemical-olefins"
"658",638,"0101000020E610000005DD5ED2188DF33FDF235C6D6A984440","Repsol Química, SA - El Morell (Tarragona)","ES514","Chemical","cracker","propylene","reported","361.6363636",NULL,NULL,"chemical-olefins"
"659",638,"0101000020E610000005DD5ED2188DF33FDF235C6D6A984440","Repsol Química, SA - El Morell (Tarragona)","ES514","Chemical","cracker","other olefins","reported","1063.636364",NULL,NULL,"chemical-olefins"
"660",638,"0101000020E610000005DD5ED2188DF33FDF235C6D6A984440","Repsol Química, SA - El Morell (Tarragona)","ES514","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"661",638,"0101000020E610000005DD5ED2188DF33FDF235C6D6A984440","Repsol Química, SA - El Morell (Tarragona)","ES514","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"662",652,"0101000020E6100000A266A3CE37FD74BF6B96708D74FA4340","Ube Corporation Europe, S.A.U. - Castellón (Castellón)","ES522","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"663",652,"0101000020E6100000A266A3CE37FD74BF6B96708D74FA4340","Ube Corporation Europe, S.A.U. - Castellón (Castellón)","ES522","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"664",652,"0101000020E6100000A266A3CE37FD74BF6B96708D74FA4340","Ube Corporation Europe, S.A.U. - Castellón (Castellón)","ES522","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"665",676,"0101000020E6100000F2B64F7DD67720C039E350BF0BBB4540","Forestal del Atlántico, S.A - Mugardos (A Coruña)","ES111","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"666",676,"0101000020E6100000F2B64F7DD67720C039E350BF0BBB4540","Forestal del Atlántico, S.A - Mugardos (A Coruña)","ES111","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"667",676,"0101000020E6100000F2B64F7DD67720C039E350BF0BBB4540","Forestal del Atlántico, S.A - Mugardos (A Coruña)","ES111","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"668",709,"0101000020E6100000EC87D860E12C10C064720FAE25B04540","Solvay Química S.L. - Torrelavega (Cantabria)","ES130","Chemical","soda",NULL,"default",NULL,NULL,NULL,"not included in blue-print model"
"669",711,"0101000020E610000082FA3B80EA941BC0309FB7674C9D4240","Cepsa Química S.A - Palos de la Frontera (Huelva)","ES615","Chemical","organic synthesis",NULL,"reported","1600",NULL,NULL,"chemical-PEA"
"670",712,"0101000020E61000002A8C2D0439A815C012312592E8194240","Indorama Ventures Química, S.L.U. - San Roque (Cádiz)","ES612","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"671",712,"0101000020E61000002A8C2D0439A815C012312592E8194240","Indorama Ventures Química, S.L.U. - San Roque (Cádiz)","ES612","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"672",712,"0101000020E61000002A8C2D0439A815C012312592E8194240","Indorama Ventures Química, S.L.U. - San Roque (Cádiz)","ES612","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"673",713,"0101000020E6100000676490BB088B15C0265310F230174240","Cepsa Química S.A - San Roque  (Cádiz)","ES612","Chemical","polymers",NULL,"reported","600",NULL,NULL,"chemical-PE"
"674",716,"0101000020E6100000D6B441DC8B3E10C0D560808EA0564340","Repsol Química, SA - Puertollano  (Ciudad Real)","ES422","Chemical","cracker","ethylene","reported","102",NULL,NULL,"chemical-olefins"
"675",716,"0101000020E6100000D6B441DC8B3E10C0D560808EA0564340","Repsol Química, SA - Puertollano  (Ciudad Real)","ES422","Chemical","cracker","propylene","reported","52.54545455",NULL,NULL,"chemical-olefins"
"676",716,"0101000020E6100000D6B441DC8B3E10C0D560808EA0564340","Repsol Química, SA - Puertollano  (Ciudad Real)","ES422","Chemical","cracker","other olefins","reported","154.5454545",NULL,NULL,"chemical-olefins"
"677",716,"0101000020E6100000D6B441DC8B3E10C0D560808EA0564340","Repsol Química, SA - Puertollano  (Ciudad Real)","ES422","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"678",716,"0101000020E6100000D6B441DC8B3E10C0D560808EA0564340","Repsol Química, SA - Puertollano  (Ciudad Real)","ES422","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"679",717,"0101000020E610000086A7FC10C092F23F3DB3D4D5788D4440","Ercros, S.A. - Vila-Seca  (Tarragona)","ES514","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"680",717,"0101000020E610000086A7FC10C092F23F3DB3D4D5788D4440","Ercros, S.A. - Vila-Seca  (Tarragona)","ES514","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"681",717,"0101000020E610000086A7FC10C092F23F3DB3D4D5788D4440","Ercros, S.A. - Vila-Seca  (Tarragona)","ES514","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"682",718,"0101000020E610000079AC1919E40EF33F8CDCD3D51D8E4440","Indústrias Químicas del Óxido de Etileno, S.A. - La Canoja (Tarragona)","ES514","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"683",720,"0101000020E61000002145532C6D27DABF1C093F2773A94340","Ercros, S.A. - Almufasses  (Valencia)","ES523","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"684",720,"0101000020E61000002145532C6D27DABF1C093F2773A94340","Ercros, S.A. - Almufasses  (Valencia)","ES523","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"685",720,"0101000020E61000002145532C6D27DABF1C093F2773A94340","Ercros, S.A. - Almufasses  (Valencia)","ES523","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"686",726,"0101000020E61000007F87A2409F70394007B64AB038405040","Kemira Chemicals Oy - Oulu","FI1D9","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"687",726,"0101000020E61000007F87A2409F70394007B64AB038405040","Kemira Chemicals Oy - Oulu","FI1D9","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"688",726,"0101000020E61000007F87A2409F70394007B64AB038405040","Kemira Chemicals Oy - Oulu","FI1D9","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"689",742,"0101000020E610000044824EAD637102407C9C69C2F6834940","VERSALIS FRANCE SAS - Mardyck","FRE11","Chemical","cracker","ethylene","reported","380",NULL,NULL,"chemical-olefins"
"690",742,"0101000020E610000044824EAD637102407C9C69C2F6834940","VERSALIS FRANCE SAS - Mardyck","FRE11","Chemical","cracker","propylene","reported","475",NULL,NULL,"chemical-olefins"
"691",756,"0101000020E6100000BD6F7CED9925C1BF72C45A7C0A1C4740","EDF SA - MELLE","FRI33","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"692",756,"0101000020E6100000BD6F7CED9925C1BF72C45A7C0A1C4740","EDF SA - MELLE","FRI33","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"693",756,"0101000020E6100000BD6F7CED9925C1BF72C45A7C0A1C4740","EDF SA - MELLE","FRI33","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"694",763,"0101000020E6100000F27C06D49BD1E4BF9F69DE718AB44540","BIOENERGIE DU SUD-OUEST - Arance","FRI15","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"695",763,"0101000020E6100000F27C06D49BD1E4BF9F69DE718AB44540","BIOENERGIE DU SUD-OUEST - Arance","FRI15","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"696",763,"0101000020E6100000F27C06D49BD1E4BF9F69DE718AB44540","BIOENERGIE DU SUD-OUEST - Arance","FRI15","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"697",768,"0101000020E61000005736BDD584FEE3BFD248957208B44540","ARKEMA FRANCE - Lacq","FRI15","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"698",768,"0101000020E61000005736BDD584FEE3BFD248957208B44540","ARKEMA FRANCE - Lacq","FRI15","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"699",768,"0101000020E61000005736BDD584FEE3BFD248957208B44540","ARKEMA FRANCE - Lacq","FRI15","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"700",769,"0101000020E6100000F4705D8CDCAEE5BF569E40D829B84540","ARKEMA FRANCE - Orthez","FRI15","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"701",769,"0101000020E6100000F4705D8CDCAEE5BF569E40D829B84540","ARKEMA FRANCE - Orthez","FRI15","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"702",769,"0101000020E6100000F4705D8CDCAEE5BF569E40D829B84540","ARKEMA FRANCE - Orthez","FRI15","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"703",771,"0101000020E6100000E9787187F2621340A3CD716E13D84640","ELKEM SILICONES FRANCE SAS - Saint Fons Cedex","FRK26","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"704",772,"0101000020E610000010CCD1E3F72E13409BED653623AE4640","ELKEM SILICONES FRANCE SAS - Salaise Sur Sanne","FRK24","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"705",773,"0101000020E6100000DB13C9FC48161440BACF3B5FFDB04540","KEM ONE - LAVERA","FRL04","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"706",773,"0101000020E6100000DB13C9FC48161440BACF3B5FFDB04540","KEM ONE - LAVERA","FRL04","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"707",773,"0101000020E6100000DB13C9FC48161440BACF3B5FFDB04540","KEM ONE - LAVERA","FRL04","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"708",774,"0101000020E61000002794CF3CCA6213404A5AA1A3B0D94640","KEM ONE - St FONS","FRK26","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"709",774,"0101000020E61000002794CF3CCA6213404A5AA1A3B0D94640","KEM ONE - St FONS","FRK26","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"710",774,"0101000020E61000002794CF3CCA6213404A5AA1A3B0D94640","KEM ONE - St FONS","FRK26","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"711",776,"0101000020E61000003632D989DC251E4030DEEA94A2E74740","LINDE FRANCE SA - Chalampé","FRF12","Chemical","industrial gas or hydrogen",NULL,"default",NULL,NULL,NULL,"not included in blue-print model"
"712",779,"0101000020E61000005F43705CC63D1140D40A783EA8C44640","SNF SAS - Andrézieux-Bouthéon","FRK25","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"713",779,"0101000020E61000005F43705CC63D1140D40A783EA8C44640","SNF SAS - Andrézieux-Bouthéon","FRK25","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"714",779,"0101000020E61000005F43705CC63D1140D40A783EA8C44640","SNF SAS - Andrézieux-Bouthéon","FRK25","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"715",781,"0101000020E610000012F2E615F483E13F86EFBECF5DBD4840","AIR LIQUIDE HYDROGENE - Notre-Dame-de-Gravanchon","FRD22","Chemical","industrial gas or hydrogen",NULL,"default",NULL,NULL,NULL,"not included in blue-print model"
"716",782,"0101000020E61000005FFDE95097961340CC159FA7A6BA4540","AIR LIQUIDE HYDROGENE - FOS-SUR-MER","FRL04","Chemical","industrial gas or hydrogen",NULL,"default",NULL,NULL,NULL,"not included in blue-print model"
"717",783,"0101000020E61000008CBF48C384D416407FB3E908E08F4640","AIR LIQUIDE HYDROGENE - LE PONT-DE-CLAIX","FRK24","Chemical","industrial gas or hydrogen",NULL,"default",NULL,NULL,NULL,"not included in blue-print model"
"718",784,"0101000020E6100000ECB13E2F26A71540336DFFCA4A874740","SOLVAY OPERATIONS FRANCE - TAVAUX Cedex","FRC22","Chemical","organic synthesis",NULL,"reported","360",NULL,NULL,"chemical-PEA"
"719",784,"0101000020E6100000ECB13E2F26A71540336DFFCA4A874740","SOLVAY OPERATIONS FRANCE - TAVAUX Cedex","FRC22","Chemical","polymers",NULL,"reported","260",NULL,NULL,"chemical-PE"
"720",784,"0101000020E6100000ECB13E2F26A71540336DFFCA4A874740","SOLVAY OPERATIONS FRANCE - TAVAUX Cedex","FRC22","Chemical","soda",NULL,"reported","403",NULL,NULL,"not included in blue-print model"
"721",785,"0101000020E61000004985B18520A715405743E21E4B874740","INOVYN FRANCE SAS - TAVAUX Cedex","FRC22","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"722",790,"0101000020E6100000F1660DDE570D1440D373CC1E0DB14540","OXOCHIMIE - Lavera","FRL04","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"723",791,"0101000020E6100000A78F65660B2D1340D757B2BEDCAC4640","NOVAPEX - Roussillon","FRK24","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"724",791,"0101000020E6100000A78F65660B2D1340D757B2BEDCAC4640","NOVAPEX - Roussillon","FRK24","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"725",791,"0101000020E6100000A78F65660B2D1340D757B2BEDCAC4640","NOVAPEX - Roussillon","FRK24","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"726",797,"0101000020E6100000B03DB324400D1440E90E62670AB14540","INEOS DERIVATIVES LAVERA SAS - Lavéra","FRL04","Chemical","cracker","cracker_all","reported","960.2875",NULL,NULL,"chemical-olefins"
"727",797,"0101000020E6100000B03DB324400D1440E90E62670AB14540","INEOS DERIVATIVES LAVERA SAS - Lavéra","FRL04","Chemical","polymers",NULL,"reported","1039.713",NULL,NULL,"chemical-PE"
"728",799,"0101000020E61000004065A1421ABAE0BF947C36BC6A764640","FORESA FRANCE SAS - Ambares et Lagrave","FRI12","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"729",799,"0101000020E61000004065A1421ABAE0BF947C36BC6A764640","FORESA FRANCE SAS - Ambares et Lagrave","FRI12","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"730",799,"0101000020E61000004065A1421ABAE0BF947C36BC6A764640","FORESA FRANCE SAS - Ambares et Lagrave","FRI12","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"731",800,"0101000020E61000003C404173E7D31A40ED87331A54924840","TOTAL PETROCHEMICALS FRANCE - Saint Avold Cedex","FRF33","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"732",806,"0101000020E610000045DF388485EE0140C2E3367579844940","POLYCHIM INDUSTRIE - Loon Plage","FRE11","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"733",806,"0101000020E610000045DF388485EE0140C2E3367579844940","POLYCHIM INDUSTRIE - Loon Plage","FRE11","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"734",806,"0101000020E610000045DF388485EE0140C2E3367579844940","POLYCHIM INDUSTRIE - Loon Plage","FRE11","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
"735",835,"0101000020E610000072553431B8F11640DAB8BF1F238B4640","ARKEMA FRANCE - JARRIE","FRK24","Chemical","cracker","cracker_all","default","43.56271",NULL,NULL,"chemical-olefins"
"736",835,"0101000020E610000072553431B8F11640DAB8BF1F238B4640","ARKEMA FRANCE - JARRIE","FRK24","Chemical","organic synthesis",NULL,"default","43.406178",NULL,NULL,"chemical-PEA"
"737",835,"0101000020E610000072553431B8F11640DAB8BF1F238B4640","ARKEMA FRANCE - JARRIE","FRK24","Chemical","polymers",NULL,"default","47.165769",NULL,NULL,"chemical-PE"
