"solution_id","configuration_id","scenario_id","aidres_sector_id","horizon","electricity_[mwh/t]","electricity_[gj/t]","alternative_fuel_mixture_[gj/t]","biomass_[gj/t]","biomass_waste_[gj/t]","coal_[gj/t]","coke_[gj/t]","crude_oil_[gj/t]","hydrogen_[gj/t]","methanol_[gj/t]","ammonia_[gj/t]","naphtha_[gj/t]","natural_gas_[gj/t]","plastic_mix_[gj/t]","alternative_fuel_mixture_[t/t]","biomass_[t/t]","biomass_waste_[t/t]","coal_[t/t]","coke_[t/t]","crude_oil_[t/t]","hydrogen_[t/t]","methanol_[t/t]","ammonia_[t/t]","naphtha_[t/t]","natural_gas_[t/t]","plastic_mix_[t/t]","totex_[eur/t]","opex_var_[eur/t]","co2_allowance_[eur/t]","opex_cst_[eur/t]","opex_[eur/t]","capex_[eur/t]","direct_emission_[tco2/t]","total_emission_[tco2/t]","direct_emission_reduction_[%]","total_emission_reduction_[%]","captured_co2_[tco2/t]","product_name","configuration_name","sector_name"
"1210","178","4","4","2030","0.0752","0.27071","0","0","0","0","0","67.22939","0","0","0","0","2.50958","0","0","0","0","0","0","1.56822","0","0","0","0","0.05126","0","682.6112554","620.4357127","3.45","13.72554268","637.6112554","45","0.023","0.414400611","90","33.4","0.208","refineries-light-liquid-fuel","REF-SMR-MEA","Refineries"
"1211","178","5","4","2050","0.0752","0.27071","0","0","0","0","0","67.22939","0","0","0","0","2.50958","0","0","0","0","0","0","1.56822","0","0","0","0","0.05126","0","676.7546637","609.979121","8.05","13.72554268","631.7546637","45","0.023","0.405376937","90","34.9","0.208","refineries-light-liquid-fuel","REF-SMR-MEA","Refineries"
"1212","178","6","4","2050","0.0752","0.27071","0","0","0","0","0","67.22939","0","0","0","0","2.50958","0","0","0","0","0","0","1.56822","0","0","0","0","0.05126","0","687.2112554","620.4357127","8.05","13.72554268","642.2112554","45","0.023","0.405376937","90","34.9","0.208","refineries-light-liquid-fuel","REF-SMR-MEA","Refineries"
"1213","178","7","4","2050","0.0752","0.27071","0","0","0","0","0","67.22939","0","0","0","0","2.50958","0","0","0","0","0","0","1.56822","0","0","0","0","0.05126","0","676.7546637","609.979121","8.05","13.72554268","631.7546637","45","0.023","0.405376937","90","34.9","0.208","refineries-light-liquid-fuel","REF-SMR-MEA","Refineries"
"1214","178","8","4","2050","0.0752","0.27071","0","0","0","0","0","67.22939","0","0","0","0","2.50958","0","0","0","0","0","0","1.56822","0","0","0","0","0.05126","0","687.2112554","620.4357127","8.05","13.72554268","642.2112554","45","0.023","0.405376937","90","34.9","0.208","refineries-light-liquid-fuel","REF-SMR-MEA","Refineries"
"1215","179","1","4","2030","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0.102083415","100","83.6","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1216","179","2","4","2030","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0.102083415","100","83.6","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1217","179","3","4","2030","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0.102083415","100","83.6","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1218","179","4","4","2030","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0.102083415","100","83.6","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1219","179","5","4","2050","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0","100","100","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1220","179","6","4","2050","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0","100","100","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1221","179","7","4","2050","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0","100","100","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1222","179","8","4","2050","0.8507","3.0625","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","581.3188312","341.3609039","0","46.95792728","388.3188312","193","0","0","100","100","0","refineries-light-liquid-fuel","(BM)FT","Refineries"
"1223","180","1","4","2030","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","851.552939","728.6930762","0","44.8598628","773.552939","78","0","0.098757746","100","84.1","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1224","180","2","4","2030","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","851.552939","728.6930762","0","44.8598628","773.552939","78","0","0.098757746","100","84.1","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1225","180","3","4","2030","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","1117.052939","994.1930762","0","44.8598628","1039.052939","78","0","0.098757746","100","84.1","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1226","180","4","4","2030","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","1117.052939","994.1930762","0","44.8598628","1039.052939","78","0","0.098757746","100","84.1","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1227","180","5","4","2050","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","652.427939","529.5680762","0","44.8598628","574.427939","78","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1228","180","6","4","2050","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","652.427939","529.5680762","0","44.8598628","574.427939","78","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1229","180","7","4","2050","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","785.177939","662.3180762","0","44.8598628","707.177939","78","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1230","180","8","4","2050","0.82298","2.96273","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","785.177939","662.3180762","0","44.8598628","707.177939","78","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT","Refineries"
"1231","181","1","4","2030","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0.895285383","100","-43.8","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1232","181","2","4","2030","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0.895285383","100","-43.8","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1233","181","3","4","2030","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0.895285383","100","-43.8","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1234","181","4","4","2030","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0.895285383","100","-43.8","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1235","181","5","4","2050","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1236","181","6","4","2050","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1237","181","7","4","2050","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1238","181","8","4","2050","7.46071","26.85854","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","935.581791","801.7219282","0","44.8598628","846.581791","89","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)FT-AEL","Refineries"
"1239","182","1","4","2030","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","334.8107309","348.1163621","-250.05","43.74436888","141.8107309","193","-1.667","-1.553498909","821.6","349.5","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1240","182","2","4","2030","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","334.8107309","348.1163621","-250.05","43.74436888","141.8107309","193","-1.667","-1.553498909","821.6","349.5","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1241","182","3","4","2030","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","334.8107309","348.1163621","-250.05","43.74436888","141.8107309","193","-1.667","-1.553498909","821.6","349.5","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1242","182","4","4","2030","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","334.8107309","348.1163621","-250.05","43.74436888","141.8107309","193","-1.667","-1.553498909","821.6","349.5","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1243","182","5","4","2050","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","1.410730937","348.1163621","-583.45","43.74436888","-191.5892691","193","-1.667","-1.667","821.6","367.8","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1244","182","6","4","2050","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","1.410730937","348.1163621","-583.45","43.74436888","-191.5892691","193","-1.667","-1.667","821.6","367.8","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1245","182","7","4","2050","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","1.410730937","348.1163621","-583.45","43.74436888","-191.5892691","193","-1.667","-1.667","821.6","367.8","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1246","182","8","4","2050","0.94584","3.40503","0","85.27415","0","0","0","0","0","0","0","0","0","0","0","4.92915","0","0","0","0","0","0","0","0","0","0","1.410730937","348.1163621","-583.45","43.74436888","-191.5892691","193","-1.667","-1.667","821.6","367.8","1.667","refineries-light-liquid-fuel","(BM)FT-MEA","Refineries"
"1247","183","1","4","2030","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","596.741375","735.4418288","-259.35","41.64954616","517.741375","79","-1.729","-1.618835912","848.5","360","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1248","183","2","4","2030","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","596.741375","735.4418288","-259.35","41.64954616","517.741375","79","-1.729","-1.618835912","848.5","360","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1249","183","3","4","2030","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","862.241375","1000.941829","-259.35","41.64954616","783.241375","79","-1.729","-1.618835912","848.5","360","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1250","183","4","4","2030","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","862.241375","1000.941829","-259.35","41.64954616","783.241375","79","-1.729","-1.618835912","848.5","360","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1251","183","5","4","2050","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","51.81637497","536.3168288","-605.15","41.64954616","-27.18362503","79","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1252","183","6","4","2050","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","51.81637497","536.3168288","-605.15","41.64954616","-27.18362503","79","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1253","183","7","4","2050","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","184.566375","669.0668288","-605.15","41.64954616","105.566375","79","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1254","183","8","4","2050","0.91803","3.30492","0","82.55775","0","0","0","0","15.91461","0","0","0","0","0","0","4.77213","0","0","0","0","0.13275","0","0","0","0","0","184.566375","669.0668288","-605.15","41.64954616","105.566375","79","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-MEA","Refineries"
"1255","184","1","4","2030","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","680.770227","808.4706808","-259.35","41.64954616","590.770227","90","-1.729","-0.822308275","848.5","232.1","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1256","184","2","4","2030","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","680.770227","808.4706808","-259.35","41.64954616","590.770227","90","-1.729","-0.822308275","848.5","232.1","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1257","184","3","4","2030","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","680.770227","808.4706808","-259.35","41.64954616","590.770227","90","-1.729","-0.822308275","848.5","232.1","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1258","184","4","4","2030","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","680.770227","808.4706808","-259.35","41.64954616","590.770227","90","-1.729","-0.822308275","848.5","232.1","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1259","184","5","4","2050","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","334.970227","808.4706808","-605.15","41.64954616","244.970227","90","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1260","184","6","4","2050","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","334.970227","808.4706808","-605.15","41.64954616","244.970227","90","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1261","184","7","4","2050","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","334.970227","808.4706808","-605.15","41.64954616","244.970227","90","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1262","184","8","4","2050","7.55576","27.20073","0","82.55775","0","0","0","0","0","0","0","0","0","0","0","4.77213","0","0","0","0","0","0","0","0","0","0","334.970227","808.4706808","-605.15","41.64954616","244.970227","90","-1.729","-1.729","848.5","377.7","1.729","refineries-light-liquid-fuel","(BM+H2)FT-AEL-MEA","Refineries"
"1263","185","1","4","2030","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0.144726782","100","76.8","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1264","185","2","4","2030","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0.144726782","100","76.8","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1265","185","3","4","2030","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0.144726782","100","76.8","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1266","185","4","4","2030","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0.144726782","100","76.8","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1267","185","5","4","2050","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0","100","100","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1268","185","6","4","2050","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0","100","100","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1269","185","7","4","2050","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0","100","100","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1270","185","8","4","2050","1.20606","4.3418","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","612.9266438","362.6511529","0","49.27549088","411.9266438","201","0","0","100","100","0","refineries-light-liquid-fuel","(BM)MeOH","Refineries"
"1271","186","1","4","2030","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","879.7631877","744.5563364","0","47.20685128","791.7631877","88","0","0.14144778","100","77.3","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1272","186","2","4","2030","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","879.7631877","744.5563364","0","47.20685128","791.7631877","88","0","0.14144778","100","77.3","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1273","186","3","4","2030","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","1141.543188","1006.336336","0","47.20685128","1053.543188","88","0","0.14144778","100","77.3","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1274","186","4","4","2030","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","1141.543188","1006.336336","0","47.20685128","1053.543188","88","0","0.14144778","100","77.3","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1275","186","5","4","2050","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","683.4281877","548.2213364","0","47.20685128","595.4281877","88","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1276","186","6","4","2050","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","683.4281877","548.2213364","0","47.20685128","595.4281877","88","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1277","186","7","4","2050","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","814.3181877","679.1113364","0","47.20685128","726.3181877","88","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1278","186","8","4","2050","1.17873","4.24343","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","814.3181877","679.1113364","0","47.20685128","726.3181877","88","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH","Refineries"
"1279","187","1","4","2030","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0.926804075","100","-48.9","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1280","187","2","4","2030","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0.926804075","100","-48.9","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1281","187","3","4","2030","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0.926804075","100","-48.9","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1282","187","4","4","2030","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0.926804075","100","-48.9","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1283","187","5","4","2050","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1284","187","6","4","2050","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1285","187","7","4","2050","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1286","187","8","4","2050","7.72337","27.8041","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","962.7623289","816.5554776","0","47.20685128","863.7623289","99","0","0","100","100","0","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL","Refineries"
"1287","188","1","4","2030","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","438.8288216","367.042112","-176.4","47.1867096","237.8288216","201","-1.176","-1.023851878","609.1","264.5","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
"1288","188","2","4","2030","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","438.8288216","367.042112","-176.4","47.1867096","237.8288216","201","-1.176","-1.023851878","609.1","264.5","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
"1289","188","3","4","2030","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","438.8288216","367.042112","-176.4","47.1867096","237.8288216","201","-1.176","-1.023851878","609.1","264.5","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
"1290","188","4","4","2030","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","438.8288216","367.042112","-176.4","47.1867096","237.8288216","201","-1.176","-1.023851878","609.1","264.5","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
"1291","188","5","4","2050","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","203.6288216","367.042112","-411.6","47.1867096","2.628821617","201","-1.176","-1.176","609.1","288.9","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
"1292","188","6","4","2050","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","203.6288216","367.042112","-411.6","47.1867096","2.628821617","201","-1.176","-1.176","609.1","288.9","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
"1293","188","7","4","2050","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","203.6288216","367.042112","-411.6","47.1867096","2.628821617","201","-1.176","-1.176","609.1","288.9","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
"1294","188","8","4","2050","1.2679","4.56444","0","84.07821","0","0","0","0","0","0","0","0","0","0","0","4.86002","0","0","0","0","0","0","0","0","0","0","203.6288216","367.042112","-411.6","47.1867096","2.628821617","201","-1.176","-1.176","609.1","288.9","1.176","refineries-light-liquid-fuel","(BM)MeOH-MEA","Refineries"
